what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.0.v20080427-2136,org.eclipse.equinox.p2.exemplarysetup,1267279621284
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.1.R34x_v20080818,org.eclipse.equinox.p2.garbagecollector,1267279621292
started,bundle,org.eclipse.equinox.p2.metadata,1.0.0.v20080514-1900,org.eclipse.equinox.p2.metadata,1267279621292
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.0.v20080604,org.eclipse.equinox.p2.metadata.repository,1267279621304
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.4.v20081027-2115,org.eclipse.equinox.p2.reconciler.dropins,1267279621304
started,bundle,org.eclipse.equinox.p2.ui,1.0.4.R34x_v20090123,org.eclipse.equinox.p2.ui,1267279621311
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20081029,org.eclipse.equinox.p2.ui.sdk,1267279621320
started,bundle,org.eclipse.equinox.p2.updatechecker,1.0.0.v20080427-2136,org.eclipse.equinox.p2.updatechecker,1267279621329
started,bundle,org.eclipse.equinox.preferences,3.2.201.R34x_v20080709,org.eclipse.equinox.preferences,1267279621334
started,bundle,org.eclipse.equinox.registry,3.4.0.v20080516-0950,org.eclipse.equinox.registry,1267279621343
started,bundle,org.eclipse.equinox.security,1.0.1.R34x_v20080721,org.eclipse.equinox.security,1267279621355
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.4.v20080930,org.eclipse.equinox.simpleconfigurator.manipulator,1267279621356
started,bundle,org.eclipse.help,3.3.102.v20081014_34x,org.eclipse.help,1267279621365
started,bundle,org.eclipse.jface,3.4.2.M20090107-0800,org.eclipse.jface,1267279621377
started,bundle,org.eclipse.jsch.core,1.1.100.I20080604,org.eclipse.jsch.core,1267279621378
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1267279621384
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1267279621393
started,bundle,org.eclipse.team.core,3.4.2.r34x_20080115,org.eclipse.team.core,1267279621404
started,bundle,org.eclipse.team.ui,3.4.1.r34x_20080827,org.eclipse.team.ui,1267279621413
started,bundle,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui,1267279621425
started,bundle,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console,1267279621431
started,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1267279621431
started,bundle,org.eclipse.ui.forms,3.3.103.v20081027_34x,org.eclipse.ui.forms,1267279621439
started,bundle,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.ide,1267279621445
started,bundle,org.eclipse.ui.navigator,3.3.102.M20090127-1700,org.eclipse.ui.navigator,1267279621450
