what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942257402
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942257876
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942278950
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942285014
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942285712
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942294999
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942305788
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942316452
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942317144
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942317634
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1245942319036
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942334989
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.101.v20080620,org.eclipse.jst.server.tomcat.ui,1245942361216
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1245942378848
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942401102
opened,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1245942404476
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1245942404493
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942413298
started,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1245942417368
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942624466
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942628070
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942628585
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245942630829
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942633040
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1245942634320
