what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.303.v200901290024,org.eclipse.wst.sse.core,1246503306444
started,bundle,org.eclipse.wst.validation,1.2.6.v200902121900,org.eclipse.wst.validation,1246503306444
started,bundle,org.eclipse.wst.web,1.1.206.v200812100430,org.eclipse.wst.web,1246503306444
started,bundle,org.eclipse.wst.ws,1.1.3.v200902042200,org.eclipse.wst.ws,1246503306445
started,bundle,org.eclipse.wst.ws.service.policy,1.0.3.v200811261813,org.eclipse.wst.ws.service.policy,1246503306445
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1246503306445
started,bundle,org.eclipse.wst.xml.core,1.1.307.v200812040936,org.eclipse.wst.xml.core,1246503306446
started,bundle,com.google.gdt.eclipse.core,1.0.1.v200905131143,com.google.gdt.eclipse.core,1246503306446
started,bundle,com.google.gdt.eclipse.suite,1.0.1.v200905131143,com.google.gdt.eclipse.suite,1246503306446
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246503308420
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246503311637
started,bundle,org.eclipse.jst.common.frameworks,1.1.201.v200810161330,org.eclipse.jst.common.frameworks,1246503311745
started,bundle,org.eclipse.jst.j2ee.web,1.1.203.v200901290400,org.eclipse.jst.j2ee.web,1246503311750
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1246503311805
started,bundle,org.eclipse.jem.workbench,2.0.102.v200810230530,org.eclipse.jem.workbench,1246503311882
started,bundle,com.google.gwt.eclipse.core,1.0.1.v200905131143,com.google.gwt.eclipse.core,1246503312112
started,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1246503312212
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1246503312236
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1246503312298
started,bundle,org.eclipse.jst.server.core,1.1.3.v20090115,org.eclipse.jst.server.core,1246503312321
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1246503312344
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.104.v20081006,org.eclipse.jst.server.tomcat.core,1246503312358
started,bundle,org.apache.derby.ui,1.1.2,org.apache.derby.ui,1246503312364
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.104.v200902121909,org.eclipse.wst.jsdt.web.core,1246503312609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246503312823
