what,kind,bundleId,bundleVersion,description,time
started,bundle,org.maven.ide.eclipse,0.9.6.20080905-0917,org.maven.ide.eclipse,1252423631976
started,bundle,org.eclipse.jem.ui,2.0.100.v200806051600,org.eclipse.jem.ui,1252423631980
started,bundle,org.eclipse.wst.xml.core,1.1.305.v200809120354,org.eclipse.wst.xml.core,1252423631983
started,bundle,org.eclipse.jst.j2ee,1.1.203.v200809102205,org.eclipse.jst.j2ee,1252423645792
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1252423645875
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1252423646022
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1252423646023
started,bundle,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.ui,1252423646036
started,bundle,org.eclipse.jst.jsp.core,1.2.110.v200809120122,org.eclipse.jst.jsp.core,1252423646050
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1252423646290
started,bundle,org.eclipse.wst.xsd.core,1.1.301.v200807240448,org.eclipse.wst.xsd.core,1252423646423
started,bundle,org.eclipse.wst.wsi.ui,1.0.400.v200805140300,org.eclipse.wst.wsi.ui,1252423648956
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1252423651270
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1252423652891
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.200.v200805221400,org.eclipse.wst.common.frameworks.ui,1252423654166
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,org.eclipse.wst.common.uriresolver,1252423654459
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,org.eclipse.wst.internet.cache,1252423654746
started,bundle,org.eclipse.wst.html.core,1.1.202.v200808281704,org.eclipse.wst.html.core,1252423654838
started,bundle,org.eclipse.wst.css.core,1.1.201.v200808072008,org.eclipse.wst.css.core,1252423654887
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1252423658999
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1252423659122
started,bundle,org.eclipse.hyades.execution,4.4.201.v200808111750,org.eclipse.hyades.execution,1252423659186
started,bundle,org.eclipse.tptp.platform.models.hierarchy,4.5.0.v200806120100,org.eclipse.tptp.platform.models.hierarchy,1252423659207
started,bundle,org.eclipse.tptp.platform.common.ui,4.4.101.v200807310709,org.eclipse.tptp.platform.common.ui,1252423659243
started,bundle,org.eclipse.tptp.platform.iac.administrator,4.4.200.v200809150936,org.eclipse.tptp.platform.iac.administrator,1252423659253
