what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xsd.core,1.1.302.v200810020300,org.eclipse.wst.xsd.core,1245941474063
opened,editor,com.google.gwt.eclipse.core,1.0.0.v200904062334,com.google.gwt.eclipse.core.editors.gwtJavaEditor,1245941476255
activated,editor,com.google.gwt.eclipse.core,1.0.0.v200904062334,com.google.gwt.eclipse.core.editors.gwtJavaEditor,1245941476393
executed,command,,,AUTOGEN:::com.google.gwt.eclipse.core.editors.gwtJavaEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1245941486879
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941489970
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941490509
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245941493182
executed,command,,,AUTOGEN:::com.google.gwt.eclipse.core.editors.gwtJavaEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1245941499817
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941501515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941501840
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1245941502948
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1245941515771
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245941549833
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941554003
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941565401
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1245941572317
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941578784
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941580740
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245941590160
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1245941669286
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941675103
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245941703558
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245941704135
opened,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.SourceView,1245941709909
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.SourceView,1245941709924
