what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,1.1.0.v200907291609,com.google.gwt.eclipse.core.editors.gwtJavaEditor,1252427368479
closed,editor,com.google.gwt.eclipse.core,1.1.0.v200907291609,com.google.gwt.eclipse.core.editors.gwtJavaEditor,1252427368484
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1252427369361
opened,editor,com.google.gwt.eclipse.core,1.1.0.v200907291609,com.google.gwt.eclipse.core.editors.gwtJavaEditor,1252427372725
activated,editor,com.google.gwt.eclipse.core,1.1.0.v200907291609,com.google.gwt.eclipse.core.editors.gwtJavaEditor,1252427372833
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1252427384113
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252427387939
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252427388833
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1252427390190
opened,editor,com.google.gwt.eclipse.core,1.1.0.v200907291609,com.google.gwt.eclipse.core.editors.gwtJavaEditor,1252427393497
activated,editor,com.google.gwt.eclipse.core,1.1.0.v200907291609,com.google.gwt.eclipse.core.editors.gwtJavaEditor,1252427393604
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252427399995
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252427404677
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252427410287
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252427412728
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252427417960
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252427418531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252427421602
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252427424500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252427426394
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252427432046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252427432909
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1252427435905
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1252427436279
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1252427438376
