what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1245942104516
executed,command,,,com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.debug,1245942113411
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942114533
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942115192
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942115294
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1245942119345
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.VariableView,1245942120107
activated,perspective,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugPerspective,1245942120679
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245942120684
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942120742
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942120752
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.BreakpointView,1245942121629
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942126733
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1245942126910
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942144506
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942146032
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1245942146083
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1245942146773
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942162487
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942162921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942163363
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942165667
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1245942167699
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1245942169013
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1245942191140
