what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246416281118
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246416283531
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1246416285933
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1246416288706
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1246416288719
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1246416289379
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246416289533
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246416513344
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246416516572
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417041618
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417042667
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417084300
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417155703
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417160355
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417162907
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417223726
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417224387
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417225831
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417387367
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417388101
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417388554
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417389732
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417390671
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417391045
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1246417646181
