what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234796236421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796238250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796238328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796238343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796273609
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234796273687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796276921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796305937
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234796306000
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796308406
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1234796308500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796313390
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1234796322796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234796323671
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234796327218
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234796327765
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234796327890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796331281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796367781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1234796382250
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234796383656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796390250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796390296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234796392796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234796402921
