what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1234760472015
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234760490859
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234760491703
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1234760492218
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1234760492375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234760501187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1234760501234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234760509312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1234760525609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1234760526359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234760530781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234760559015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234760569453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234760579171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234760579968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234760582781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234760612671
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234760617359
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234760621156
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1234760627125
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234760629156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234760642421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234760648421
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234760693000
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1234760694531
