what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767176671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767178000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767182468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767183296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767187562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767188296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767192031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767192671
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767195562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767196937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767199718
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234767209234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1234767321218
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234767322531
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234767328796
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234767328906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767415718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767416078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767416234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1234767417031
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234767422140
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234767423328
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234767423453
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1234767427625
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1234767433203
